,duration,pet_id,breeds,weight,age,ecg_pulses
0,300.12,14,boxer,34.0,4.5,"0.98, 2.51, 2.82, 3.39, 4.04, 4.65, 5.57, 6.52, 7.06, 7.82, 8.55, 9.35, 10.04, 11.42, 12.13, 12.8, 13.33, 14.04, 14.99, 15.75, 16.38, 16.96, 17.65, 18.3, 19.12, 19.79, 20.5, 21.2, 22.01, 22.82, 23.55, 24.92, 25.75, 26.48, 27.12, 27.83, 28.17, 28.95, 29.27, 29.88, 30.16, 30.44, 32.12, 33.26, 33.51, 34.56, 35.37, 35.58, 36.15, 36.36, 36.98, 37.45, 37.96, 38.74, 38.99, 39.77, 40.48, 41.05, 41.28, 41.72, 41.95, 42.29, 43.32, 43.55, 43.79, 44.38, 44.64, 45.05, 45.54, 45.75, 46.68, 47.18, 47.75, 48.39, 48.98, 50.15, 50.55, 50.78, 52.01, 52.64, 53.28, 53.49, 54.58, 55.25, 55.55, 55.86, 56.7, 57.13, 57.42, 57.78, 58.38, 59.08, 59.69, 60.46, 60.78, 61.65, 61.88, 62.12, 62.74, 63.68, 64.97, 65.88, 66.64, 67.29, 67.86, 69.25, 69.58, 70.23, 70.68, 71.75, 72.55, 72.81, 73.24, 73.83, 74.46, 79.6, 80.18, 87.01, 87.42, 89.33, 89.85, 90.27, 91.68, 92.98, 93.28, 94.25, 94.73, 97.58, 101.76, 102.92, 103.17, 105.39, 106.19, 106.98, 107.52, 109.14, 109.96, 110.6, 111.27, 111.88, 112.68, 113.19, 114.26, 115.07, 115.76, 117.49, 118.62, 119.55, 120.25, 122.01, 123.1, 123.82, 124.45, 125.09, 126.56, 127.43, 128.12, 128.72, 129.88, 130.76, 131.6, 132.28, 133.21, 134.3, 135.17, 135.92, 136.69, 138.1, 138.9, 139.55, 140.32, 141.62, 142.55, 143.28, 144.0, 145.62, 146.57, 147.32, 147.98, 149.7, 150.87, 151.66, 152.37, 153.98, 154.93, 155.93, 156.67, 157.35, 158.97, 160.02, 160.9, 161.63, 163.35, 164.46, 165.25, 166.03, 167.65, 168.64, 169.31, 169.92, 171.62, 173.02, 174.03, 174.85, 176.03, 177.08, 177.93, 178.66, 179.51, 180.32, 181.05, 181.75, 182.8, 183.73, 184.52, 185.14, 185.73, 186.71, 187.55, 188.52, 189.37, 190.75, 191.51, 192.22, 193.81, 194.61, 195.26, 196.0, 197.7, 198.85, 199.42, 199.82, 200.58, 202.25, 202.79, 203.36, 204.36, 205.2, 206.48, 207.51, 208.54, 209.11, 210.66, 211.65, 212.64, 213.22, 213.48, 213.88, 214.17, 214.41, 214.88, 216.15, 216.36, 217.18, 217.38, 218.03, 218.29, 218.65, 218.91, 219.45, 219.74, 221.32, 221.58, 222.21, 222.88, 223.75, 224.0, 224.26, 225.08, 225.71, 226.22, 226.71, 226.97, 227.65, 228.46, 229.39, 230.03, 230.28, 231.53, 231.78, 232.48, 233.08, 233.31, 233.73, 234.35, 234.87, 236.09, 236.52, 236.96, 237.5, 237.74, 238.45, 238.78, 239.68, 240.21, 240.66, 240.91, 241.15, 241.59, 241.8, 242.08, 242.34, 242.73, 243.42, 244.53, 245.1, 245.33, 245.93, 246.16, 247.02, 247.85, 248.07, 248.48, 248.77, 249.04, 249.62, 250.18, 250.99, 251.5, 251.9, 252.3, 252.62, 252.86, 253.38, 254.08, 254.33, 255.47, 255.75, 256.35, 256.79, 257.05, 257.52, 258.27, 258.82, 259.26, 259.51, 259.86, 260.13, 260.38, 260.95, 262.05, 262.68, 263.76, 264.82, 265.47, 265.96, 267.14, 268.17, 269.0, 269.72, 271.34, 272.33, 273.5, 274.22, 274.9, 275.39, 276.6, 277.68, 278.59, 279.38, 281.06, 282.11, 282.88, 283.56, 284.35, 286.0, 287.21, 287.59, 288.15, 288.85, 290.59, 291.65, 292.55, 293.25, 295.0, 296.21, 297.06, 297.79, 298.32, 299.58"
1,300.08,14,boxer,34.0,4.5,"0.64, 1.28, 2.06, 2.37, 2.79, 3.7, 4.41, 5.3, 5.71, 7.08, 7.69, 8.1, 8.82, 9.56, 9.91, 11.36, 12.47, 13.23, 13.92, 15.75, 16.25, 16.75, 17.53, 18.18, 18.82, 19.3, 20.33, 21.16, 21.79, 22.41, 23.0, 24.02, 25.05, 25.86, 27.68, 28.59, 29.48, 31.24, 32.35, 33.18, 33.88, 35.28, 35.7, 36.85, 37.46, 37.86, 38.75, 39.55, 40.59, 41.23, 41.65, 42.25, 43.14, 44.0, 45.84, 46.89, 47.75, 48.82, 50.05, 50.86, 51.75, 53.05, 54.15, 55.18, 55.73, 57.07, 57.77, 59.61, 60.42, 61.38, 63.17, 64.23, 65.13, 65.93, 66.83, 68.71, 70.01, 70.81, 71.58, 73.47, 74.84, 75.71, 76.47, 77.36, 77.76, 78.92, 79.89, 80.68, 81.62, 82.51, 83.62, 84.78, 85.72, 86.45, 87.58, 88.18, 89.35, 90.31, 91.07, 91.69, 93.45, 94.74, 95.68, 96.53, 97.85, 98.05, 98.4, 99.48, 99.8, 100.28, 100.93, 101.58, 102.01, 102.6, 103.48, 104.2, 104.95, 106.72, 107.66, 108.53, 108.97, 110.11, 111.16, 112.02, 112.9, 113.34, 113.76, 114.23, 114.68, 115.38, 115.79, 116.42, 116.68, 116.88, 117.42, 117.85, 118.09, 118.38, 119.3, 120.38, 121.2, 121.9, 122.81, 123.7, 124.55, 125.02, 125.45, 125.85, 126.59, 127.2, 127.47, 128.43, 129.05, 129.59, 130.44, 130.93, 131.13, 132.85, 133.96, 134.82, 135.68, 136.82, 137.61, 138.75, 139.55, 140.95, 141.94, 143.34, 144.08, 144.68, 146.43, 147.81, 148.79, 149.54, 151.42, 152.84, 153.76, 154.58, 156.39, 157.68, 158.72, 159.45, 160.35, 162.14, 163.22, 163.98, 164.95, 166.79, 167.84, 168.53, 169.8, 170.54, 171.98, 172.68, 174.39, 175.69, 176.61, 177.47, 178.62, 180.54, 181.62, 182.46, 183.16, 183.63, 184.28, 185.02, 185.81, 186.33, 187.12, 187.87, 188.75, 190.55, 191.52, 192.32, 194.14, 195.38, 196.26, 196.97, 198.82, 199.95, 200.76, 201.52, 202.52, 203.22, 204.33, 205.25, 206.05, 207.05, 207.85, 209.08, 209.97, 210.81, 212.7, 213.9, 214.78, 215.52, 216.89, 218.15, 218.92, 219.59, 221.33, 222.35, 223.15, 224.29, 224.98, 226.15, 227.19, 228.02, 229.02, 229.62, 231.14, 232.0, 232.72, 233.38, 235.12, 236.74, 237.52, 238.34, 240.13, 241.52, 242.33, 243.05, 244.84, 245.41, 245.93, 246.41, 246.72, 247.18, 247.6, 248.03, 248.35, 248.55, 249.38, 249.96, 250.23, 250.66, 251.24, 251.72, 252.5, 253.24, 253.71, 253.92, 254.62, 255.12, 256.32, 256.72, 257.15, 257.98, 259.85, 260.88, 261.8, 262.62, 263.08, 264.43, 265.48, 266.41, 266.84, 267.3, 267.97, 268.98, 270.05, 271.25, 272.28, 273.15, 274.08, 275.85, 276.95, 277.87, 278.68, 280.52, 282.0, 282.8, 283.62, 284.35, 286.18, 287.58, 288.42, 289.18, 291.04, 292.56, 293.92, 294.53, 295.15, 296.84, 297.52, 298.27, 298.92, 299.75"
2,300.08,14,boxer,34.0,4.5,"0.93, 1.14, 1.94, 2.95, 3.82, 4.44, 5.02, 6.3, 7.41, 7.85, 8.36, 9.17, 9.85, 11.46, 12.43, 13.33, 14.06, 15.68, 16.67, 17.82, 18.51, 19.75, 20.88, 21.84, 22.67, 23.49, 25.04, 25.97, 26.75, 27.44, 28.14, 29.84, 30.58, 31.16, 31.95, 32.37, 33.15, 34.04, 34.9, 35.58, 36.32, 37.72, 38.52, 39.07, 39.6, 40.12, 40.63, 41.18, 41.74, 42.55, 42.98, 43.88, 44.14, 44.72, 45.69, 46.58, 47.95, 48.82, 50.12, 51.22, 52.33, 53.32, 54.65, 55.51, 57.21, 58.55, 59.72, 60.78, 61.96, 62.93, 64.03, 64.8, 65.58, 66.3, 66.85, 67.44, 68.3, 69.0, 69.68, 70.85, 71.63, 72.28, 72.91, 74.04, 74.8, 75.58, 76.39, 77.78, 78.68, 79.38, 80.07, 80.82, 82.34, 83.4, 84.17, 85.95, 86.88, 87.72, 88.52, 90.3, 91.42, 92.17, 92.92, 94.68, 95.63, 96.33, 97.02, 98.84, 99.77, 100.45, 101.13, 102.89, 104.04, 104.73, 105.33, 107.04, 108.13, 108.9, 109.61, 111.38, 112.56, 113.35, 114.05, 115.74, 116.7, 117.53, 118.26, 120.03, 120.96, 121.62, 122.24, 123.91, 124.94, 125.72, 126.36, 127.89, 129.01, 129.82, 130.48, 131.89, 133.0, 133.88, 134.57, 135.32, 136.86, 137.72, 138.35, 139.03, 139.79, 141.45, 142.33, 143.0, 144.03, 145.25, 146.15, 146.88, 147.78, 149.34, 149.76, 150.17, 150.76, 151.35, 151.98, 152.31, 153.62, 154.97, 155.61, 156.49, 158.18, 159.25, 160.03, 160.92, 162.62, 163.72, 164.49, 165.16, 167.01, 168.57, 169.4, 170.08, 171.81, 173.31, 174.0, 174.62, 176.32, 177.68, 178.45, 179.18, 180.92, 182.18, 182.98, 183.78, 185.59, 186.95, 187.75, 188.46, 190.23, 191.45, 192.3, 193.11, 194.82, 196.22, 197.12, 197.8, 198.49, 200.33, 201.55, 202.32, 202.95, 204.77, 206.06, 206.92, 207.68, 209.54, 210.79, 211.62, 212.41, 214.16, 215.29, 216.25, 216.97, 218.12, 219.84, 220.9, 221.67, 222.45, 224.22, 225.38, 226.18, 226.8, 228.53, 229.8, 230.89, 231.65, 232.38, 234.22, 235.48, 236.31, 237.06, 238.95, 240.16, 241.1, 241.86, 242.55, 244.29, 245.38, 246.25, 247.0, 248.91, 250.3, 251.25, 252.01, 253.32, 254.84, 255.94, 256.65, 257.24, 258.93, 260.45, 261.25, 261.97, 263.9, 265.45, 266.17, 266.77, 268.52, 270.14, 270.96, 271.61, 272.79, 274.42, 275.43, 276.26, 277.25, 279.11, 280.27, 280.97, 281.56, 283.33, 284.82, 285.61, 286.26, 287.95, 289.52, 290.38, 291.02, 292.55, 294.05, 295.14, 295.85, 297.52, 298.93"
3,300.14,14,boxer,34.0,4.5,"0.83, 1.84, 2.62, 3.33, 5.25, 6.9, 7.77, 8.43, 9.3, 10.95, 12.15, 12.94, 13.63, 14.8, 16.58, 17.78, 18.51, 19.1, 20.89, 22.48, 23.48, 24.15, 25.23, 27.02, 28.02, 28.92, 29.63, 30.85, 32.58, 34.19, 34.82, 35.47, 36.72, 37.26, 37.92, 38.62, 39.38, 39.84, 40.6, 41.47, 42.34, 43.0, 43.64, 44.49, 45.25, 45.88, 46.51, 47.11, 48.54, 49.57, 50.56, 51.27, 51.88, 53.02, 54.28, 55.27, 56.04, 56.69, 58.43, 60.12, 60.85, 61.53, 63.42, 64.61, 65.36, 66.25, 68.12, 69.44, 70.19, 70.96, 72.83, 73.78, 74.56, 76.46, 77.95, 78.72, 79.39, 81.28, 82.82, 83.52, 84.16, 86.02, 87.35, 88.09, 89.45, 90.64, 91.68, 92.28, 93.21, 95.25, 96.52, 97.33, 98.32, 100.12, 101.08, 101.73, 102.9, 103.27, 104.96, 105.83, 106.47, 108.31, 109.77, 110.52, 111.32, 113.13, 114.28, 115.09, 117.05, 118.18, 118.98, 119.67, 121.42, 122.74, 123.48, 124.13, 126.0, 127.32, 128.15, 130.07, 131.53, 132.31, 132.92, 134.6, 136.14, 137.06, 137.73, 139.33, 140.92, 141.82, 142.47, 144.41, 145.98, 146.75, 147.38, 149.08, 150.73, 151.49, 152.08, 153.22, 154.88, 155.8, 156.61, 158.52, 160.05, 160.76, 161.33, 162.25, 164.19, 165.52, 166.19, 167.0, 168.78, 169.82, 170.62, 172.55, 174.01, 174.72, 175.38, 177.25, 178.68, 179.36, 180.07, 181.92, 183.69, 184.48, 185.16, 187.0, 188.37, 189.1, 189.78, 191.64, 193.14, 193.82, 195.52, 196.57, 197.18, 198.08, 198.7, 200.18, 201.87, 202.94, 203.67, 205.48, 207.24, 208.15, 208.88, 210.47, 212.02, 213.32, 213.99, 214.62, 216.39, 218.22, 219.33, 220.06, 220.65, 222.45, 224.25, 225.58, 226.18, 226.75, 228.6, 230.35, 231.26, 231.85, 233.62, 235.19, 236.05, 236.65, 237.23, 238.97, 240.77, 242.06, 242.78, 244.65, 246.53, 247.49, 248.18, 249.78, 250.62, 251.43, 252.32, 254.22, 255.97, 256.91, 257.51, 258.08, 259.77, 261.23, 262.45, 263.18, 263.75, 264.48, 266.38, 267.93, 268.63, 269.24, 270.18, 271.99, 273.39, 274.23, 274.85, 276.46, 277.74, 278.64, 279.44, 280.16, 280.88, 281.52, 282.08, 282.65, 283.32, 283.94, 284.65, 285.95, 286.65, 287.22, 287.78, 288.32, 289.34, 289.84, 290.38, 290.99, 291.7, 292.35, 292.98, 293.45, 293.87, 294.45, 295.15, 296.88, 297.71, 298.28, 299.41"
4,300.12,14,boxer,34.0,4.5,"1.18, 2.33, 3.75, 5.42, 6.6, 7.76, 8.84, 9.94, 10.82, 12.53, 13.5, 14.32, 15.85, 16.75, 17.73, 19.39, 20.32, 21.12, 22.86, 24.01, 24.83, 25.73, 26.45, 28.09, 29.3, 30.07, 30.8, 32.58, 33.76, 34.47, 35.28, 37.12, 38.38, 39.08, 39.98, 41.78, 42.82, 43.63, 44.38, 44.85, 45.35, 46.56, 47.26, 47.9, 49.38, 50.35, 51.02, 51.61, 52.35, 53.72, 54.45, 54.72, 55.26, 55.95, 57.22, 57.81, 58.89, 59.45, 60.08, 60.71, 60.96, 61.77, 62.16, 62.59, 63.05, 64.02, 64.32, 64.55, 64.8, 65.36, 65.62, 66.14, 66.78, 68.08, 69.11, 69.36, 70.46, 71.04, 71.95, 72.22, 73.25, 74.15, 74.88, 75.55, 76.24, 76.82, 77.08, 77.59, 78.94, 79.37, 80.39, 81.15, 81.42, 81.93, 82.18, 82.87, 83.52, 84.21, 84.95, 85.87, 86.68, 87.3, 87.65, 88.32, 89.12, 89.35, 90.28, 91.34, 91.55, 91.94, 92.29, 93.05, 93.26, 93.59, 93.89, 94.69, 95.38, 96.0, 96.65, 97.4, 98.29, 98.81, 99.6, 100.04, 101.35, 101.96, 102.16, 102.77, 103.32, 104.28, 104.72, 105.86, 106.68, 108.39, 109.62, 110.42, 111.1, 112.85, 114.36, 115.09, 115.68, 116.89, 118.13, 118.98, 119.79, 121.55, 122.26, 122.73, 123.57, 124.22, 125.72, 127.09, 127.9, 128.72, 130.62, 131.78, 132.59, 133.92, 134.72, 136.18, 136.86, 137.27, 138.42, 139.95, 140.88, 141.59, 143.45, 144.52, 145.49, 146.35, 148.15, 149.36, 150.18, 151.28, 152.81, 153.8, 154.54, 156.17, 157.68, 158.55, 159.24, 160.94, 162.32, 163.12, 163.58, 164.05, 165.77, 166.87, 167.62, 168.25, 169.88, 171.28, 172.05, 174.0, 175.48, 176.33, 177.02, 178.55, 179.44, 180.71, 181.43, 183.35, 184.04, 185.0, 185.66, 187.39, 189.02, 190.02, 190.67, 191.41, 193.08, 193.65, 194.23, 195.07, 195.65, 195.87, 196.92, 198.35, 199.17, 199.82, 201.57, 203.08, 203.82, 204.47, 206.24, 207.27, 207.96, 208.73, 210.5, 211.58, 212.38, 214.23, 215.56, 215.99, 216.42, 217.19, 218.92, 219.98, 220.82, 221.48, 222.01, 223.26, 224.88, 225.85, 226.63, 228.48, 230.2, 230.95, 231.62, 233.51, 235.34, 236.25, 236.85, 238.54, 239.95, 241.26, 241.91, 243.77, 245.33, 246.06, 246.7, 248.52, 250.06, 251.48, 252.12, 253.78, 255.55, 256.88, 257.78, 258.58, 259.31, 261.32, 262.85, 263.55, 264.15, 265.88, 267.5, 268.48, 269.52, 270.59, 271.44, 273.48, 274.93, 275.69, 276.42, 277.95, 278.68, 280.26, 281.34, 282.17, 282.87, 284.72, 286.06, 287.15, 287.91, 288.52, 289.62, 291.3, 292.39, 293.64, 294.27, 294.83, 296.35, 297.86, 298.95, 299.87"
5,300.17,14,boxer,34.0,4.5,"2.36, 3.74, 4.35, 4.92, 6.75, 8.45, 9.05, 10.92, 12.82, 14.22, 14.86, 15.46, 17.34, 19.27, 20.24, 20.98, 22.91, 24.91, 26.09, 26.86, 27.66, 29.73, 31.17, 32.24, 33.28, 33.98, 34.61, 35.62, 37.36, 38.55, 39.49, 40.32, 40.92, 41.46, 42.99, 43.48, 43.72, 44.52, 45.78, 46.55, 47.39, 48.12, 50.12, 52.06, 52.75, 53.48, 55.4, 57.17, 57.79, 58.54, 60.62, 62.11, 63.18, 63.87, 66.15, 67.7, 68.88, 69.85, 70.68, 72.55, 73.29, 74.88, 76.35, 77.26, 77.94, 78.6, 80.35, 81.95, 82.58, 83.25, 84.99, 86.37, 87.87, 88.65, 89.45, 91.31, 92.37, 93.08, 95.08, 96.75, 97.68, 98.38, 99.16, 99.85, 100.48, 101.39, 102.6, 103.3, 104.76, 106.11, 106.76, 107.43, 109.49, 110.89, 111.99, 112.64, 113.2, 114.51, 116.22, 117.55, 118.3, 119.0, 120.08, 121.18, 123.26, 124.87, 125.57, 126.18, 126.95, 128.83, 130.19, 131.35, 132.24, 133.04, 133.68, 134.31, 136.22, 137.96, 139.08, 140.02, 141.21, 142.06, 142.88, 143.68, 145.86, 147.65, 148.9, 149.99, 150.91, 151.65, 152.38, 154.55, 156.12, 157.52, 158.77, 159.95, 160.81, 161.48, 162.18, 164.28, 166.16, 167.89, 168.52, 169.12, 169.69, 171.65, 173.36, 174.32, 175.0, 175.62, 176.22, 178.19, 180.02, 181.24, 182.12, 182.78, 183.39, 185.05, 186.88, 187.95, 188.68, 189.29, 190.56, 191.15, 191.74, 192.39, 193.08, 193.7, 194.32, 194.92, 195.49, 196.05, 196.64, 197.46, 198.32, 199.02, 199.65, 200.25, 200.88, 201.76, 202.8, 203.53, 204.17, 204.75, 205.18, 205.86, 206.4, 206.94, 207.48, 208.05, 208.67, 209.25, 210.39, 210.65, 211.17, 211.82, 212.31, 213.21, 213.44, 213.92, 214.42, 215.22, 215.58, 216.66, 217.18, 217.68, 218.26, 218.58, 219.38, 219.83, 220.27, 220.65, 221.03, 221.4, 221.85, 222.4, 223.03, 224.04, 224.87, 225.89, 226.77, 227.48, 228.45, 229.32, 230.11, 231.04, 231.85, 232.67, 233.46, 234.42, 235.18, 235.79, 236.28, 236.77, 237.25, 237.89, 238.55, 239.91, 241.06, 241.86, 242.49, 243.04, 244.32, 245.02, 246.04, 246.68, 248.31, 249.6, 250.52, 251.18, 251.72, 252.4, 253.15, 254.49, 255.5, 257.11, 258.05, 258.81, 260.06, 261.1, 262.04, 262.85, 264.02, 265.02, 265.95, 266.78, 267.63, 268.85, 269.77, 270.73, 271.75, 272.7, 273.52, 274.31, 275.61, 276.69, 277.67, 278.52, 279.29, 280.01, 281.57, 282.8, 283.75, 284.56, 285.28, 286.89, 288.15, 289.08, 289.8, 291.05, 292.12, 293.24, 293.95, 294.75, 295.53, 296.4, 297.03, 297.58, 298.12, 298.82"
6,300.08,14,boxer,34.0,4.5,"0.88, 1.95, 2.85, 3.44, 3.98, 4.52, 5.68, 7.26, 8.41, 9.21, 10.48, 11.85, 12.78, 13.61, 15.28, 16.42, 17.28, 18.49, 19.59, 20.54, 21.36, 23.05, 24.08, 24.82, 25.68, 27.35, 28.26, 28.91, 30.52, 31.69, 32.53, 33.22, 34.89, 35.95, 36.72, 37.38, 39.05, 40.4, 41.26, 42.02, 43.59, 44.86, 45.88, 46.62, 48.42, 49.52, 50.14, 50.75, 52.25, 53.45, 54.2, 56.09, 57.17, 58.06, 58.92, 60.68, 61.75, 62.48, 63.1, 64.78, 65.99, 66.83, 67.55, 69.36, 70.58, 71.42, 72.06, 73.73, 74.93, 75.81, 76.56, 77.88, 78.99, 79.88, 80.6, 82.31, 83.55, 84.55, 85.33, 87.1, 88.08, 88.96, 89.63, 91.31, 92.57, 93.42, 94.18, 95.87, 97.02, 97.89, 98.87, 100.42, 101.32, 102.18, 103.94, 104.97, 105.78, 106.45, 108.13, 109.48, 110.28, 110.99, 112.79, 113.8, 114.64, 115.36, 116.95, 118.1, 118.92, 119.62, 121.42, 122.86, 123.72, 124.42, 125.25, 127.05, 128.25, 129.08, 130.09, 131.89, 132.98, 133.69, 134.29, 135.92, 137.22, 138.15, 139.03, 140.88, 142.13, 142.92, 143.75, 145.41, 146.55, 147.36, 148.06, 149.88, 151.08, 152.06, 152.85, 154.7, 155.97, 156.88, 157.55, 158.32, 160.05, 161.24, 162.02, 162.79, 164.58, 165.82, 166.62, 167.63, 169.52, 170.83, 171.6, 172.28, 174.13, 175.32, 176.07, 176.71, 178.25, 179.52, 180.82, 181.62, 183.45, 184.55, 185.65, 186.35, 187.18, 188.98, 190.27, 190.99, 191.76, 193.48, 194.63, 195.67, 196.45, 197.08, 199.02, 200.62, 201.55, 202.28, 203.1, 204.86, 206.09, 207.02, 207.8, 209.1, 210.68, 211.95, 212.65, 213.38, 215.24, 216.62, 217.45, 218.11, 218.83, 220.64, 221.88, 222.73, 223.5, 225.55, 226.92, 228.02, 228.78, 229.48, 231.5, 232.76, 233.75, 234.53, 236.4, 237.55, 238.38, 239.05, 239.68, 241.58, 242.95, 243.79, 244.6, 246.51, 247.7, 248.58, 249.29, 251.15, 252.65, 253.73, 254.52, 255.13, 257.07, 258.71, 259.51, 260.15, 261.88, 263.18, 264.25, 265.12, 266.11, 267.97, 268.79, 269.97, 271.54, 272.38, 273.1, 274.82, 275.89, 277.09, 277.85, 278.55, 280.38, 282.06, 282.96, 283.69, 284.44, 286.33, 287.72, 288.53, 289.21, 290.92, 291.94, 292.82, 293.48, 294.17, 296.18, 298.08, 298.85, 299.48"
7,300.14,14,boxer,34.0,4.5,"1.09, 1.83, 2.46, 4.26, 5.82, 6.69, 7.4, 9.32, 10.82, 12.17, 12.93, 13.62, 15.64, 17.03, 18.04, 18.75, 19.38, 20.02, 22.03, 23.62, 24.35, 24.95, 26.6, 27.65, 28.63, 29.32, 31.08, 32.44, 33.61, 34.42, 35.16, 37.06, 38.13, 39.02, 39.83, 40.79, 42.73, 44.05, 44.82, 45.64, 47.54, 48.82, 49.61, 50.27, 51.17, 52.35, 52.99, 53.56, 54.12, 54.75, 55.47, 56.37, 57.0, 57.58, 58.13, 58.67, 59.18, 59.68, 60.18, 60.8, 61.54, 62.51, 63.58, 64.65, 65.12, 65.63, 66.7, 67.73, 68.45, 69.06, 69.61, 70.17, 70.73, 71.47, 72.78, 73.94, 75.28, 76.21, 77.4, 78.37, 79.53, 80.74, 81.68, 83.21, 84.09, 85.25, 86.01, 87.18, 88.55, 89.69, 90.68, 92.41, 93.28, 94.03, 95.87, 96.87, 97.65, 98.64, 100.36, 101.23, 101.88, 103.57, 104.75, 105.6, 106.45, 108.2, 109.33, 110.06, 111.77, 112.72, 113.44, 114.28, 116.26, 117.38, 118.2, 119.52, 120.75, 121.6, 122.58, 124.58, 125.41, 126.05, 127.62, 128.62, 129.58, 130.36, 132.15, 133.17, 134.06, 134.82, 136.45, 137.38, 138.25, 139.02, 140.04, 141.31, 142.35, 143.16, 143.88, 145.53, 146.55, 147.51, 148.17, 149.65, 150.82, 151.82, 153.22, 154.08, 154.95, 155.83, 157.67, 158.85, 159.73, 160.63, 161.92, 163.11, 164.07, 164.85, 165.66, 167.47, 168.6, 169.32, 169.92, 171.48, 173.09, 173.81, 174.51, 176.34, 177.45, 178.27, 179.45, 180.61, 181.69, 182.55, 183.38, 185.39, 186.42, 187.16, 188.12, 189.78, 190.88, 191.76, 192.53, 194.45, 195.45, 196.32, 197.02, 197.75, 199.8, 201.16, 201.98, 202.84, 203.72, 205.56, 206.5, 207.42, 208.15, 209.27, 210.79, 211.72, 212.43, 213.51, 215.27, 216.28, 217.07, 218.4, 219.46, 220.5, 221.22, 222.87, 224.32, 225.05, 225.66, 227.05, 227.82, 228.91, 230.64, 231.24, 231.66, 232.38, 232.93, 233.23, 234.02, 234.38, 234.75, 235.45, 235.8, 236.14, 236.48, 236.82, 237.15, 237.48, 237.82, 238.15, 238.47, 238.8, 239.45, 239.78, 240.76, 241.1, 241.47, 241.94, 242.58, 243.25, 244.01, 245.02, 246.09, 246.95, 247.94, 248.79, 249.64, 250.62, 251.47, 252.33, 253.28, 254.16, 254.95, 255.82, 256.63, 257.2, 257.74, 258.85, 259.59, 260.13, 260.85, 261.45, 262.04, 262.58, 263.18, 263.72, 264.25, 264.9, 265.99, 266.64, 267.18, 267.75, 268.9, 269.8, 270.45, 271.11, 271.98, 272.88, 273.66, 274.38, 275.62, 276.36, 277.08, 277.94, 279.05, 279.81, 280.53, 281.34, 282.03, 283.15, 283.76, 284.28, 284.79, 285.3, 285.83, 286.4, 286.93, 287.44, 287.95, 288.44, 288.96, 289.48, 289.82, 290.51, 291.02, 291.68, 292.32, 293.0, 293.79, 294.12, 294.65, 295.19, 295.71, 296.22, 296.72, 297.22, 297.73, 298.22, 298.63, 299.59"
